id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1175798679447326721,1175798679447326721,1569167225000,2019-09-22,22:47:05,SE Asia Standard Time,1334402666,bolehmain,khuluq,,"""kamu kok jahat banget si, sengkuni aja ga sejahat kamu""

#GejayanMemanggil
#MosiTidakPercaya",[],[],[],0,1,5,"['#gejayanmemanggil', '#mositidakpercaya']",[],https://twitter.com/bolehmain/status/1175798679447326721,False,,0,,,,,,,"[{'user_id': '1334402666', 'username': 'bolehmain'}]",,,,
1175798674602905600,1175798674602905600,1569167223000,2019-09-22,22:47:03,SE Asia Standard Time,3113146512,deensy_,weirdo,,Semoga besok saya ditakdirkan menjadi bagian dari orang-orang dalam aksi #GejayanMemanggil,[],[],[],0,0,2,['#gejayanmemanggil'],[],https://twitter.com/deensy_/status/1175798674602905600,False,,0,,,,,,,"[{'user_id': '3113146512', 'username': 'deensy_'}]",,,,
1175798664452722688,1175798664452722688,1569167221000,2019-09-22,22:47:01,SE Asia Standard Time,99664864,alzmamatters,aLz,,"Semoga berjalan lancar..waspada dgn provokator, hati2 disusupi.  #GejayanMemanggil #PanjangUmurPerlawanan https://twitter.com/olangucella/status/1175794675749277697 …",[],['https://twitter.com/olangucella/status/1175794675749277697'],[],0,1,1,"['#gejayanmemanggil', '#panjangumurperlawanan']",[],https://twitter.com/aLzmamatters/status/1175798664452722688,False,https://twitter.com/olangucella/status/1175794675749277697,0,,,,,,,"[{'user_id': '99664864', 'username': 'aLzmamatters'}]",,,,
1175798637911142401,1175798637911142401,1569167215000,2019-09-22,22:46:55,SE Asia Standard Time,1578672096,ilalangkcl,Sarinah,Jembatan Soko Seloharjo,#GejayanMemanggil  pic.twitter.com/AcwQTz6kg0 – di Jembatan Soko Seloharjo,[],[],['https://pbs.twimg.com/media/EFFGnspUcAA8dSU.jpg'],0,0,1,['#gejayanmemanggil'],[],https://twitter.com/ilalangkcl/status/1175798637911142401,False,,0,,,,,,,"[{'user_id': '1578672096', 'username': 'ilalangkcl'}]",,,,
1175798633033154560,1175782345036615682,1569167214000,2019-09-22,22:46:54,SE Asia Standard Time,532911245,fabian_shakti,Democrazy,,"#GejayanMemanggil 
Pancoran","['cak_rizqy', 'mr_ngambleh', 'juanmahrez75']",[],[],1,0,1,['#gejayanmemanggil'],[],https://twitter.com/fabian_shakti/status/1175798633033154560,False,,0,,,,,,,"[{'user_id': '532911245', 'username': 'fabian_shakti'}, {'user_id': '367507339', 'username': 'cak_rizqy'}, {'user_id': '2344463851', 'username': 'mr_ngambleh'}, {'user_id': '955793619083976711', 'username': 'juanmahrez75'}]",,,,
1175798600720240640,1175798600720240640,1569167206000,2019-09-22,22:46:46,SE Asia Standard Time,1246488115,pentrichorr,acel,,#GejayanMemanggil  pic.twitter.com/0ABx1dmZmG,[],[],['https://pbs.twimg.com/media/EFFGllpUYAANgp9.jpg'],1,4,0,['#gejayanmemanggil'],[],https://twitter.com/pentrichorr/status/1175798600720240640,False,,0,,,,,,,"[{'user_id': '1246488115', 'username': 'pentrichorr'}]",,,,
1175798546378833920,1175798546378833920,1569167193000,2019-09-22,22:46:33,SE Asia Standard Time,3097979851,glenmoremarsel7,Glenmore7,,#GejayanMemanggil  pic.twitter.com/inCjHaJy3G,[],[],['https://pbs.twimg.com/media/EFFGi04U4AA3LUD.jpg'],0,0,1,['#gejayanmemanggil'],[],https://twitter.com/Glenmoremarsel7/status/1175798546378833920,False,,0,,,,,,,"[{'user_id': '3097979851', 'username': 'Glenmoremarsel7'}]",,,,
1175798515571650560,1175798515571650560,1569167186000,2019-09-22,22:46:26,SE Asia Standard Time,1150807902342410241,sajakasyik,Juragan Asyik,,"Kosongkan kelas!
besok Kuliah di Gejayan,
semangat para Mahasiswa ku!!!!!
#GejayanMemanggil  pic.twitter.com/Slphk062Go",[],[],['https://pbs.twimg.com/media/EFFGgvoUwAAXm4_.jpg'],0,2,2,['#gejayanmemanggil'],[],https://twitter.com/sajakAsyik/status/1175798515571650560,False,,0,,,,,,,"[{'user_id': '1150807902342410241', 'username': 'sajakAsyik'}]",,,,
1175798504100265984,1175798504100265984,1569167183000,2019-09-22,22:46:23,SE Asia Standard Time,121396679,hanggadasd,Hanggada,,#GejayanMemanggil  pic.twitter.com/CR58CRxKR6,[],[],['https://pbs.twimg.com/media/EFFGgdVU8AASWLi.jpg'],1,0,0,['#gejayanmemanggil'],[],https://twitter.com/hanggadasd/status/1175798504100265984,False,,0,,,,,,,"[{'user_id': '121396679', 'username': 'hanggadasd'}]",,,,
1175798503303458818,1175798503303458818,1569167183000,2019-09-22,22:46:23,SE Asia Standard Time,393674255,arfbdrto,McLovin,,#GejayanMemanggil tp au wes bali :(,[],[],[],2,0,0,['#gejayanmemanggil'],[],https://twitter.com/Arfbdrto/status/1175798503303458818,False,,0,,,,,,,"[{'user_id': '393674255', 'username': 'Arfbdrto'}]",,,,
1175798500136648704,1175798500136648704,1569167182000,2019-09-22,22:46:22,SE Asia Standard Time,230915463,oyaniw,菲妮莎,,penasaran seberapa masif (dan seberapa efektif?) GejayanMemanggil besok.,[],[],[],0,0,0,[],[],https://twitter.com/oyaniw/status/1175798500136648704,False,,0,,,,,,,"[{'user_id': '230915463', 'username': 'oyaniw'}]",,,,
1175798491483754496,1175798491483754496,1569167180000,2019-09-22,22:46:20,SE Asia Standard Time,1146701997870964736,mika_ardiansyah,apalah arti sebuah nama,,Panjang umur perjuangan !!!#GejayanMemanggil  pic.twitter.com/UbqP1bPJ2D,[],[],['https://pbs.twimg.com/media/EFFGevvUUAEHi2D.jpg'],0,0,1,['#gejayanmemanggil'],[],https://twitter.com/mika_ardiansyah/status/1175798491483754496,False,,0,,,,,,,"[{'user_id': '1146701997870964736', 'username': 'mika_ardiansyah'}]",,,,
1175798468113125377,1175798468113125377,1569167174000,2019-09-22,22:46:14,SE Asia Standard Time,854315767,alfiankipli,alfian,,#GejayanMemanggil,[],[],[],0,0,1,['#gejayanmemanggil'],[],https://twitter.com/alfiankipli/status/1175798468113125377,False,,0,,,,,,,"[{'user_id': '854315767', 'username': 'alfiankipli'}]",,,,
1175798395300016128,1175798395300016128,1569167157000,2019-09-22,22:45:57,SE Asia Standard Time,922783722327248897,mohzep,xyz,,"Mau gak mau kudu ngerti apa permasalahan e , ten google nggih katah 
Penting Ra massa bayaran weeek  🤪
masa bodo 01 02 n kampret cebong

#GejayanMemanggil",[],[],[],1,2,5,['#gejayanmemanggil'],[],https://twitter.com/MohZep/status/1175798395300016128,False,,0,,,,,,,"[{'user_id': '922783722327248897', 'username': 'MohZep'}]",,,,
1175798388664586242,1175798388664586242,1569167155000,2019-09-22,22:45:55,SE Asia Standard Time,1046084008742801408,collegemenfess,PATUHI RULES‼️ | CEK PINNED,,"[Cm] #GejayanMemanggil 

cr ig gejayanmemanggil  pic.twitter.com/QapVGLqZ3P",[],[],['https://pbs.twimg.com/media/EFFGZxRU8AEcz8X.jpg'],1,5,16,['#gejayanmemanggil'],[],https://twitter.com/collegemenfess/status/1175798388664586242,False,,0,,,,,,,"[{'user_id': '1046084008742801408', 'username': 'collegemenfess'}]",,,,
1175798380196294658,1175798380196294658,1569167153000,2019-09-22,22:45:53,SE Asia Standard Time,22891992,faridferre,Farid Fatahillah,,"SMA Gama di Gejayan itu singkatannya Tiga Maret ya, bukan Gadjah Mada.. #GejayanMemanggil",[],[],[],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/faridferre/status/1175798380196294658,False,,0,,,,,,,"[{'user_id': '22891992', 'username': 'faridferre'}]",,,,
1175798367579852801,1175798367579852801,1569167150000,2019-09-22,22:45:50,SE Asia Standard Time,1084507675340066817,unalala27,Luna Cara,,"Pasti universitas yang itu, gak bolehin mahasiswanya ke Gejayan. #GejayanMemanggil",[],[],[],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/unalala27/status/1175798367579852801,False,,0,,,,,,,"[{'user_id': '1084507675340066817', 'username': 'unalala27'}]",,,,
1175798360265113600,1175798360265113600,1569167149000,2019-09-22,22:45:49,SE Asia Standard Time,3189327655,demokrasicoid,DEMOKRASI News,,"Wacana Gelar ‘Putera Reformasi’ ke Jokowi Bagian dari Feodalisme?

#GejayanMemanggil  http://bit.ly/31HCcpt ",[],['http://bit.ly/31HCcpt'],[],0,0,1,['#gejayanmemanggil'],[],https://twitter.com/demokrasicoid/status/1175798360265113600,False,,0,,,,,,,"[{'user_id': '3189327655', 'username': 'demokrasicoid'}]",,,,
1175798299414032384,1175798299414032384,1569167134000,2019-09-22,22:45:34,SE Asia Standard Time,584785351,haniffinda,Queenie,,"BE BRAVE NOT SAFE ! 
#GejayanMemanggil  pic.twitter.com/zYXzMh9AUD",[],[],['https://pbs.twimg.com/media/EFFGT_mUcAAFy4d.jpg'],0,8,25,['#gejayanmemanggil'],[],https://twitter.com/haniffinda/status/1175798299414032384,False,,0,,,,,,,"[{'user_id': '584785351', 'username': 'haniffinda'}]",,,,
1175798286248054790,1175753722938310657,1569167131000,2019-09-22,22:45:31,SE Asia Standard Time,540712446,ngabehi_pandu,mas Bei,,"Umbulkan
#GejayanMemanggil
#GejayanMemanggil","['prilhuseno', 'cahayafirman', 'batakpalsu']",[],[],0,2,2,"['#gejayanmemanggil', '#gejayanmemanggil']",[],https://twitter.com/Ngabehi_Pandu/status/1175798286248054790,False,,0,,,,,,,"[{'user_id': '540712446', 'username': 'Ngabehi_Pandu'}, {'user_id': '2164592142', 'username': 'PrilHuseno'}, {'user_id': '74858587', 'username': 'cahayafirman'}, {'user_id': '242303223', 'username': 'batakpalsu'}]",,,,
1175798273644220416,1175798273644220416,1569167128000,2019-09-22,22:45:28,SE Asia Standard Time,166868867,remotetipi_,Mana sih,,See you #GejayanMemanggil  pic.twitter.com/fPjRlueMhd,[],[],"['https://pbs.twimg.com/media/EFFGRznUEAA5ydk.jpg', 'https://pbs.twimg.com/media/EFFGSd3UYAARc40.jpg', 'https://pbs.twimg.com/media/EFFGSppVUAAoTIT.jpg', 'https://pbs.twimg.com/media/EFFGTDxUEAA1ZwM.jpg']",0,0,1,['#gejayanmemanggil'],[],https://twitter.com/remotetipi_/status/1175798273644220416,False,,0,,,,,,,"[{'user_id': '166868867', 'username': 'remotetipi_'}]",,,,
1175798254266540032,1175798254266540032,1569167123000,2019-09-22,22:45:23,SE Asia Standard Time,490015350,novhiytasari,G I B E L,,"Mari bergabung dalam barikade perlawanan ini, *Kita tidak bodoh tapi kita dibodohkan, kita tidak miskin tapi dimiskinkan oleh sistem dari Rezim* Untuk itu mari kita libur dan turun ke jalan besok sebagai bentuk pertanggungjawaban kita  sebagai *INSAN AKADEMIK* 
#GejayanMemanggil  pic.twitter.com/PvFrhm2tKA",[],[],['https://pbs.twimg.com/media/EFFGRAfUEAAW3id.jpg'],0,1,0,['#gejayanmemanggil'],[],https://twitter.com/novhiytasari/status/1175798254266540032,False,,0,,,,,,,"[{'user_id': '490015350', 'username': 'novhiytasari'}]",,,,
1175798216815607809,1175798216815607809,1569167114000,2019-09-22,22:45:14,SE Asia Standard Time,300667053,ohmasgoff,ig: ohmasgoff,,"#GejayanMemanggil , rapat cpi brrt..",[],[],[],0,1,1,['#gejayanmemanggil'],[],https://twitter.com/ohmasgoff/status/1175798216815607809,False,,0,,,,,,,"[{'user_id': '300667053', 'username': 'ohmasgoff'}]",,,,
1175798208657686528,1175798208657686528,1569167112000,2019-09-22,22:45:12,SE Asia Standard Time,780000962,hanifalmighty,Hanif,,"Maaf bu dosen, saya skip kelas dulu besok... jatah saya masih full
#GejayanMemanggil
#FEBersatu pic.twitter.com/KDzyLWHhvt",[],[],['https://pbs.twimg.com/media/EFFGOxPU4AAHuUh.jpg'],7,1,6,"['#gejayanmemanggil', '#febersatu']",[],https://twitter.com/HanifAlmighty/status/1175798208657686528,False,,0,,,,,,,"[{'user_id': '780000962', 'username': 'HanifAlmighty'}]",,,,
1175798182363594753,1175798182363594753,1569167106000,2019-09-22,22:45:06,SE Asia Standard Time,2824257237,_jhonho,Awan Bengi,,"SemngArt buat kawan-kawan yg turun kejalan, semoga tetap kondusif dan tertib.
#GejayanMemanggil  https://twitter.com/AgusMagelangan/status/1175746935791079429 …",[],['https://twitter.com/AgusMagelangan/status/1175746935791079429'],[],0,0,1,['#gejayanmemanggil'],[],https://twitter.com/_jhonho/status/1175798182363594753,False,https://twitter.com/AgusMagelangan/status/1175746935791079429,0,,,,,,,"[{'user_id': '2824257237', 'username': '_jhonho'}]",,,,
1175798179930918912,1175798179930918912,1569167106000,2019-09-22,22:45:06,SE Asia Standard Time,74048180,dektian,Deck,,#GejayanMemanggil,[],[],[],0,1,0,['#gejayanmemanggil'],[],https://twitter.com/dektian/status/1175798179930918912,False,,0,,,,,,,"[{'user_id': '74048180', 'username': 'dektian'}]",,,,
1175798177548496896,1175798177548496896,1569167105000,2019-09-22,22:45:05,SE Asia Standard Time,1105889106448375808,sukriofficial,Angkringan Sukri Official,,"#GejayanMemanggil 
demokrasi kita terancam, saatnya rakyat turun kejalan, panjang umur perjuangan!!!!  pic.twitter.com/0DD0Mwh1Aj",[],[],['https://pbs.twimg.com/media/EFFGNBUUEAEzmW3.jpg'],1,11,25,['#gejayanmemanggil'],[],https://twitter.com/SukriOfficial/status/1175798177548496896,False,,0,,,,,,,"[{'user_id': '1105889106448375808', 'username': 'SukriOfficial'}]",,,,
1175798156946075648,1175798156946075648,1569167100000,2019-09-22,22:45:00,SE Asia Standard Time,761212545856262145,jdagraria,#JogjaDaruratAgraria,,"Sutrisna Wibawa (Rektor UNY): Besok kuliah seperti biasa.

Mahasiswa UNY: Besok Pendidikan Ada di Jalan.

#GejayanMemanggil  https://twitter.com/sutrisna_wibawa/status/1175747249663430656 … pic.twitter.com/kz21AwDY5D",[],['https://twitter.com/sutrisna_wibawa/status/1175747249663430656'],['https://pbs.twimg.com/media/EFFGL2PU8AA09iz.jpg'],0,26,40,['#gejayanmemanggil'],[],https://twitter.com/JDAgraria/status/1175798156946075648,False,,0,,,,,,,"[{'user_id': '761212545856262145', 'username': 'JDAgraria'}]",,,,
1175798124779950080,1175798124779950080,1569167092000,2019-09-22,22:44:52,SE Asia Standard Time,881480738305998848,wediangronde,Nganu,,"Apapun hasilnya, tetap terima dengan lapang dada
Semoga kalian baik-baik saja lurrdddeeee~
#GejayanMemanggil",[],[],[],0,0,5,['#gejayanmemanggil'],[],https://twitter.com/Wediangronde/status/1175798124779950080,False,,0,,,,,,,"[{'user_id': '881480738305998848', 'username': 'Wediangronde'}]",,,,
1175798120636006400,1175798120636006400,1569167091000,2019-09-22,22:44:51,SE Asia Standard Time,459933597,septian_dwik,kir’aun,,Jangan kasih kendor kawan #GejayanMemanggil  pic.twitter.com/fKyhEbY93a,[],[],['https://pbs.twimg.com/media/EFFGJeKUEAAni1g.jpg'],2,2,3,['#gejayanmemanggil'],[],https://twitter.com/septian_dwik/status/1175798120636006400,False,,0,,,,,,,"[{'user_id': '459933597', 'username': 'septian_dwik'}]",,,,
1175798116936605696,1175741193755348992,1569167091000,2019-09-22,22:44:51,SE Asia Standard Time,499068406,madesupardiono,Made Supardiono,,Datang. Suarakan. Lawan. ##GejayanMemanggil,['nandammn'],[],[],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/madesupardiono/status/1175798116936605696,False,,0,,,,,,,"[{'user_id': '499068406', 'username': 'madesupardiono'}, {'user_id': '85011571', 'username': 'nandammn'}]",,,,
1175798116601094144,1175743773495611393,1569167090000,2019-09-22,22:44:50,SE Asia Standard Time,1144076020175138816,singa_nala,🇲🇨Wira Mandalika🇲🇨 * Nala363™ * Sentot™,,"Apik iki caah
#GejayanMemanggil
#GejayanMemanggil",['45r13___2609'],[],[],0,1,1,"['#gejayanmemanggil', '#gejayanmemanggil']",[],https://twitter.com/Singa_Nala/status/1175798116601094144,False,,0,,,,,,,"[{'user_id': '1144076020175138816', 'username': 'Singa_Nala'}, {'user_id': '1172529094111551489', 'username': '45R13___2609'}]",,,,
1175798069616504834,1175798069616504834,1569167079000,2019-09-22,22:44:39,SE Asia Standard Time,108561368,rizkipoliang,Rizki Junianda Putra,,"Semangat adik-adik, semoga apa yang kita semua harapkan esok hari dapat berjalan dengan lancar #GejayanMemanggil  https://twitter.com/lemfhuii/status/1175788395550756864 …",[],['https://twitter.com/lemfhuii/status/1175788395550756864'],[],0,0,1,['#gejayanmemanggil'],[],https://twitter.com/rizkipoliang/status/1175798069616504834,False,https://twitter.com/lemfhuii/status/1175788395550756864,0,,,,,,,"[{'user_id': '108561368', 'username': 'rizkipoliang'}]",,,,
1175798048196198400,1175798048196198400,1569167074000,2019-09-22,22:44:34,SE Asia Standard Time,887536598887219200,iqbalharfi95,nyantai aja,,#GejayanMemanggil,[],[],[],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/iqbalharfi95/status/1175798048196198400,False,,0,,,,,,,"[{'user_id': '887536598887219200', 'username': 'iqbalharfi95'}]",,,,
1175798017858818048,1175798017858818048,1569167067000,2019-09-22,22:44:27,SE Asia Standard Time,1171385864,anggarizkif,Angga,,"Gejayan hari biasa wae macete ra nguati opo meneh ono demo, raiso bayangke. #gejayanmemanggil",[],[],[],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/anggarizkif/status/1175798017858818048,False,,0,,,,,,,"[{'user_id': '1171385864', 'username': 'anggarizkif'}]",,,,
1175798001144483842,1175685710839312385,1569167063000,2019-09-22,22:44:23,SE Asia Standard Time,85557407,djong_ddjava,Herry  #DjongDjava,,Kalo mau tenar gausah sok ngomong sangar. Videomu ora cocok karo LAMBEMU.  #GejayanMemanggil,[],[],[],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/djong_ddjava/status/1175798001144483842,False,,0,,,,,,,"[{'user_id': '85557407', 'username': 'djong_ddjava'}]",,,,
1175797989849255938,1175797989849255938,1569167060000,2019-09-22,22:44:20,SE Asia Standard Time,1169809496715120640,8tutupgalon,Rindu,,"Ketika ada orang yang di dzolimi, dan mengadu kepada Tuhan nya, maka waspadalah kalian para pendzolim negeri dan rakyat..
Tak hanya #RakyatBergerak  namun mereka pun bedoa kpd Tuhan msg2, utk ttp mewjdkn PANCASILA
#GejayanMemanggil",[],[],[],0,0,0,"['#rakyatbergerak', '#gejayanmemanggil']",[],https://twitter.com/8Tutupgalon/status/1175797989849255938,False,,0,,,,,,,"[{'user_id': '1169809496715120640', 'username': '8Tutupgalon'}]",,,,
1175797987668189184,1175760893436542976,1569167060000,2019-09-22,22:44:20,SE Asia Standard Time,1120345946146009089,tek098,kumbul ngetrik📍,,"Gerak 
#GejayanMemanggil
#GejayanMemanggil",['kanseulir'],[],[],0,0,4,"['#gejayanmemanggil', '#gejayanmemanggil']",[],https://twitter.com/tek098/status/1175797987668189184,False,,0,,,,,,,"[{'user_id': '1120345946146009089', 'username': 'tek098'}, {'user_id': '279312062', 'username': 'Kanseulir'}]",,,,
1175797980177129472,1175797980177129472,1569167058000,2019-09-22,22:44:18,SE Asia Standard Time,1713820237,orangrembang,Orang Rembang,,"Buat temen2 mahasiswa yang besok turun ke jalan, semoga kondisi baik2 saja, dan suara temen2 didengar oleh pemerintah.
#orangrembang #GejayanMemanggil",[],[],[],2,3,5,"['#orangrembang', '#gejayanmemanggil']",[],https://twitter.com/OrangRembang/status/1175797980177129472,False,,0,,,,,,,"[{'user_id': '1713820237', 'username': 'OrangRembang'}]",,,,
1175797970597400576,1175770026420260864,1569167056000,2019-09-22,22:44:16,SE Asia Standard Time,397129350,netizenadil,Adilan,,#GejayanMemanggil  pic.twitter.com/CMQn5lNMPI,['nkr_internet'],[],['https://pbs.twimg.com/media/EFFGBZJVAAEFv7K.jpg'],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/netizenadil/status/1175797970597400576,False,,0,,,,,,,"[{'user_id': '397129350', 'username': 'netizenadil'}, {'user_id': '1077726901467197440', 'username': 'NKR_Internet'}]",,,,
1175797944856920064,1175687103855788033,1569167049000,2019-09-22,22:44:09,SE Asia Standard Time,1144076020175138816,singa_nala,🇲🇨Wira Mandalika🇲🇨 * Nala363™ * Sentot™,,"Tanda dari
#GejayanMemanggil
#GejayanMemanggil",[],[],[],0,0,0,"['#gejayanmemanggil', '#gejayanmemanggil']",[],https://twitter.com/Singa_Nala/status/1175797944856920064,False,,0,,,,,,,"[{'user_id': '1144076020175138816', 'username': 'Singa_Nala'}]",,,,
1175797936216657920,1175797936216657920,1569167047000,2019-09-22,22:44:07,SE Asia Standard Time,4838766998,bukan_boot,Sayang😘,,"Kalau sholat yg fokus, jangan seperti ini ya...

#bacotansantuy
#GejayanMemanggil
#BesokSenin pic.twitter.com/jNdXZwFcAL",[],[],[],0,0,2,"['#bacotansantuy', '#gejayanmemanggil', '#besoksenin']",[],https://twitter.com/Bukan_Boot/status/1175797936216657920,False,,1,,,,,,,"[{'user_id': '4838766998', 'username': 'Bukan_Boot'}]",,,,
1175797909582835712,1175797909582835712,1569167041000,2019-09-22,22:44:01,SE Asia Standard Time,1264548270,lindztein,Al by myself,,Akhirnya selama 3 taun kuliah punya kesempatan untuk demo #GejayanMemanggil,[],[],[],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/lindztein/status/1175797909582835712,False,,0,,,,,,,"[{'user_id': '1264548270', 'username': 'lindztein'}]",,,,
1175797908232228865,1175797908232228865,1569167041000,2019-09-22,22:44:01,SE Asia Standard Time,1142681089502142464,acryide,Ide Acry,,#GejayanMemanggil mantab mas David  pic.twitter.com/Um0DEx7DnA,[],[],['https://pbs.twimg.com/media/EFFF9XqUYAIZgf2.jpg'],0,0,1,['#gejayanmemanggil'],[],https://twitter.com/AcryIde/status/1175797908232228865,False,,0,,,,,,,"[{'user_id': '1142681089502142464', 'username': 'AcryIde'}]",,,,
1175797907171102720,1175290306004078594,1569167040000,2019-09-22,22:44:00,SE Asia Standard Time,1150412573138804737,cococin1,NiCococin,,#GejayanMemanggil,"['rockygerung', 'youtube']",[],[],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/Cococin1/status/1175797907171102720,False,,0,,,,,,,"[{'user_id': '1150412573138804737', 'username': 'Cococin1'}, {'user_id': '190924467', 'username': 'rockygerung'}, {'user_id': '10228272', 'username': 'YouTube'}]",,,,
1175797903303905280,1175797903303905280,1569167040000,2019-09-22,22:44:00,SE Asia Standard Time,211807037,andsklsrywn,A N J I N G I N D I E - S Y N DI C A T E,,Sampai bertemu besok di gejayan! #GejayanMemanggil,[],[],[],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/andsklsrywn/status/1175797903303905280,False,,0,,,,,,,"[{'user_id': '211807037', 'username': 'andsklsrywn'}]",,,,
1175797895955533824,1175649930536292352,1569167038000,2019-09-22,22:43:58,SE Asia Standard Time,315658485,bukanretno,RaRa,,"Dek Obed posisi aman kah? Ga bs dihub per malam ini? Aksi #GejayanMemanggil piye, banyak bgt narasi sejalan dg kepentingan berbeda maupun counter narasi beredar di beragam WAG. Stay safe dan pastikan kamu, kawan2 dan aksi besok aman damai.",[],[],[],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/bukanRetno/status/1175797895955533824,False,,0,,,,,,,"[{'user_id': '315658485', 'username': 'bukanRetno'}]",,,,
1175797889345310721,1175797889345310721,1569167036000,2019-09-22,22:43:56,SE Asia Standard Time,869518814,mas_ichad,Happy Platipus,,Pengen ikut #GejayanMemanggil tapi tiba² ada #BapakMemanggil pic.twitter.com/E19Bs9sdAc,[],[],['https://pbs.twimg.com/media/EFFF8r5U0AE9CZR.jpg'],1,0,0,"['#gejayanmemanggil', '#bapakmemanggil']",[],https://twitter.com/Mas_Ichad/status/1175797889345310721,False,,0,,,,,,,"[{'user_id': '869518814', 'username': 'Mas_Ichad'}]",,,,
1175797862463987714,1175797862463987714,1569167030000,2019-09-22,22:43:50,SE Asia Standard Time,2278812228,sampai_ena,G2ajateros,,"Harus bangun pagi, sebelum itu jangan lupa ngopi biar paham #GejayanMemanggil",[],[],[],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/Sampai_ena/status/1175797862463987714,False,,0,,,,,,,"[{'user_id': '2278812228', 'username': 'Sampai_ena'}]",,,,
1175797789772541953,1175797789772541953,1569167013000,2019-09-22,22:43:33,SE Asia Standard Time,957379205574008832,thisisnovik,elsa projen,,"Semangat buat semua temen-temen yang besok mau ke gejayan, do'aku menyertai kalian semua 💙

Hati hati juga buat kamu :) 
#GejayanMemanggil  pic.twitter.com/Gyep5DPrMK",[],[],['https://pbs.twimg.com/media/EFFF2o3UEAE0qSF.jpg'],2,2,9,['#gejayanmemanggil'],[],https://twitter.com/thisisnovik/status/1175797789772541953,False,,0,,,,,,,"[{'user_id': '957379205574008832', 'username': 'thisisnovik'}]",,,,
1175797771003019265,1175797771003019265,1569167008000,2019-09-22,22:43:28,SE Asia Standard Time,1156082924543864832,sugarasweet,sweet as sugara,,#GejayanMemanggil  pic.twitter.com/aIg84TxPOP,[],[],['https://pbs.twimg.com/media/EFFF1b7U4AA6hip.jpg'],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/SugaraSweet/status/1175797771003019265,False,,0,,,,,,,"[{'user_id': '1156082924543864832', 'username': 'SugaraSweet'}]",,,,
1175797763008651264,1175797763008651264,1569167006000,2019-09-22,22:43:26,SE Asia Standard Time,1165332905171681280,julianbgus,Bgus.julian,,Bantu up semangat semuanya demi keadilan bagi seluruh rakyat indonesia #GejayanMemanggil,[],[],[],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/JulianBgus/status/1175797763008651264,False,,0,,,,,,,"[{'user_id': '1165332905171681280', 'username': 'JulianBgus'}]",,,,
1175797755547009024,1175797755547009024,1569167004000,2019-09-22,22:43:24,SE Asia Standard Time,238964062,idolhadi,idola sembodo hadi,,#GejayanMemanggil,[],[],[],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/idolhadi/status/1175797755547009024,False,,0,,,,,,,"[{'user_id': '238964062', 'username': 'idolhadi'}]",,,,
1175797723578028032,1175797723578028032,1569166997000,2019-09-22,22:43:17,SE Asia Standard Time,1142126501405417473,dirajaaja,Gus_Diraja,,"#GejayanMemanggil 
tak kesini biar puseng dulu  pic.twitter.com/Q5e05UtX96",[],[],['https://pbs.twimg.com/media/EFFFyuFVUAA1UHV.jpg'],3,0,1,['#gejayanmemanggil'],[],https://twitter.com/dirajaaja/status/1175797723578028032,False,,0,,,,,,,"[{'user_id': '1142126501405417473', 'username': 'dirajaaja'}]",,,,
1175797720033853440,1175797720033853440,1569166996000,2019-09-22,22:43:16,SE Asia Standard Time,967693039555706880,koes_a_koes,koes@koes,,"🆙
#donasimasker
🆙
#GejayanMemanggil",[],[],[],0,0,0,"['#donasimasker', '#gejayanmemanggil']",[],https://twitter.com/koes_a_koes/status/1175797720033853440,False,,0,,,,,,,"[{'user_id': '967693039555706880', 'username': 'koes_a_koes'}]",,,,
1175797706192633856,1175797706192633856,1569166993000,2019-09-22,22:43:13,SE Asia Standard Time,3075031484,desism_chan,Desi Sri Mulya Chan,,#GejayanMemanggil  pic.twitter.com/UKVcE0bdVg,[],[],['https://pbs.twimg.com/media/EFFFsPNU0AET94J.jpg'],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/desism_chan/status/1175797706192633856,False,,0,,,,,,,"[{'user_id': '3075031484', 'username': 'desism_chan'}]",,,,
